actual_power_w,reported_power_w,power_cap_w,frequency_ghz
640.0,625.3644,842.79,1.0
640.0,631.8732,842.79,1.0
640.0,615.1944,842.79,1.0
640.0,614.3808,842.79,1.0
640.0,642.45,842.79,1.0
846.7200000000001,634.314,842.79,1.2
846.7200000000001,631.8732,842.79,1.2
846.7200000000001,631.8732,842.79,1.2
846.7200000000001,627.8052,842.79,1.2
846.7200000000001,646.9248,842.79,1.2
846.7200000000001,622.5168,842.79,1.2
846.7200000000001,629.0256,842.79,1.2
846.7200000000001,604.2108000000001,842.79,1.2
640.0,611.94,842.79,1.0
640.0,607.4652,842.79,1.0
640.0,637.5684,842.79,1.0
640.0,590.7864,842.79,1.0
640.0,617.2284,842.79,1.0
640.0,585.498,842.79,1.0
640.0,611.94,842.79,1.0
640.0,616.008,842.79,1.0
640.0,639.1956,842.79,1.0
846.7200000000001,626.9916000000001,842.79,1.2
846.7200000000001,611.94,842.79,1.2
640.0,635.1276,842.79,1.0
846.7200000000001,622.5168,842.79,1.2
846.7200000000001,622.5168,842.79,1.2
846.7200000000001,607.4652,842.79,1.2
846.7200000000001,609.9060000000001,842.79,1.2
846.7200000000001,611.94,842.79,1.2
846.7200000000001,622.5168,842.79,1.2
846.7200000000001,622.9236,842.79,1.2
846.7200000000001,640.8228,842.79,1.2
846.7200000000001,626.9916000000001,842.79,1.2
846.7200000000001,589.1592,842.79,1.2
640.0,625.3644,842.79,1.0
640.0,604.2108000000001,842.79,1.0
640.0,610.3128,842.79,1.0
640.0,612.3468,842.79,1.0
640.0,613.974,842.79,1.0
640.0,605.4312,842.79,1.0
640.0,624.5508,842.79,1.0
846.7200000000001,605.0244,842.79,1.2
640.0,626.5848,842.79,1.0
640.0,649.3656,842.79,1.0
846.7200000000001,605.838,842.79,1.2
640.0,618.4488,842.79,1.0
640.0,591.1932,842.79,1.0
640.0,618.4488,842.79,1.0
640.0,629.8392,842.79,1.0
640.0,631.0596,842.79,1.0
640.0,622.9236,842.79,1.0
640.0,633.0936,842.79,1.0
846.7200000000001,653.0268,842.79,1.2
846.7200000000001,642.8568,842.79,1.2
846.7200000000001,615.6012000000001,842.79,1.2
640.0,604.2108000000001,842.79,1.0
640.0,617.2284,842.79,1.0
640.0,610.7196,842.79,1.0
640.0,627.8052,842.79,1.0
640.0,607.8720000000001,842.79,1.0
640.0,621.2964000000001,842.79,1.0
640.0,632.28,842.79,1.0
609.8400000000001,439.1492,679.67,1.4
640.0,474.4985,679.67,1.0
640.0,423.4384,679.67,1.0
640.0,449.249,679.67,1.0
640.0,454.2989,679.67,1.0
640.0,454.86,679.67,1.0
640.0,457.6655,679.67,1.0
640.0,464.9598,679.67,1.0
640.0,454.2989,679.67,1.0
640.0,448.6879,679.67,1.0
640.0,448.1268,679.67,1.0
640.0,444.7602,679.67,1.0
640.0,468.3264,679.67,1.0
640.0,444.1991,679.67,1.0
640.0,468.8875,679.67,1.0
640.0,455.4211,679.67,1.0
640.0,445.8824,679.67,1.0
640.0,465.5209,679.67,1.0
640.0,442.5158,679.67,1.0
640.0,465.5209,679.67,1.0
640.0,458.2266,679.67,1.0
640.0,444.7602,679.67,1.0
640.0,463.8376,679.67,1.0
640.0,463.8376,679.67,1.0
640.0,474.4985,679.67,1.0
640.0,471.1319,679.67,1.0
640.0,463.2765,679.67,1.0
640.0,435.7826,679.67,1.0
640.0,495.8203,679.67,1.0
640.0,431.2938,679.67,1.0
640.0,470.5708,679.67,1.0
640.0,462.1543,679.67,1.0
640.0,435.2215,679.67,1.0
640.0,452.6156,679.67,1.0
640.0,453.7378,679.67,1.0
640.0,476.7429,679.67,1.0
640.0,443.0769,679.67,1.0
640.0,450.3712,679.67,1.0
640.0,415.583,679.67,1.0
640.0,484.0372,679.67,1.0
640.0,436.9048,679.67,1.0
640.0,460.471,679.67,1.0
640.0,453.1767,679.67,1.0
640.0,453.1767,679.67,1.0
640.0,468.3264,679.67,1.0
640.0,482.915,679.67,1.0
640.0,459.3488,679.67,1.0
640.0,466.082,679.67,1.0
640.0,460.471,679.67,1.0
640.0,472.2541,679.67,1.0
640.0,447.0046,679.67,1.0
640.0,472.8152,679.67,1.0
640.0,473.3763,679.67,1.0
640.0,472.8152,679.67,1.0
640.0,443.638,679.67,1.0
640.0,452.0545,679.67,1.0
640.0,458.7877,679.67,1.0
640.0,431.8549,679.67,1.0
640.0,481.7928,679.67,1.0
640.0,454.86,679.67,1.0
640.0,459.9099,679.67,1.0
640.0,445.3213,679.67,1.0
640.0,432.416,679.67,1.0
640.0,444.7602,679.67,1.0
640.0,458.7877,679.67,1.0
640.0,466.082,679.67,1.0
640.0,457.6655,679.67,1.0
640.0,460.471,679.67,1.0
640.0,449.249,679.67,1.0
640.0,463.2765,679.67,1.0
640.0,479.5484,679.67,1.0
640.0,466.6431,679.67,1.0
640.0,468.3264,679.67,1.0
640.0,459.9099,679.67,1.0
640.0,429.6105,516.55,1.0
414.72,437.4659,516.55,0.8
414.72,462.7154,516.55,0.8
414.72,454.86,516.55,0.8
414.72,462.1543,516.55,0.8
414.72,482.915,516.55,0.8
414.72,467.2042,516.55,0.8
414.72,476.1818,516.55,0.8
414.72,456.5433,516.55,0.8
414.72,441.3936,516.55,0.8
414.72,453.7378,516.55,0.8
414.72,441.3936,516.55,0.8
414.72,481.2317,516.55,0.8
414.72,468.3264,516.55,0.8
414.72,463.8376,516.55,0.8
414.72,475.6207,516.55,0.8
414.72,420.6329,516.55,0.8
414.72,464.9598,516.55,0.8
414.72,432.9771,516.55,0.8
414.72,454.86,516.55,0.8
414.72,449.8101,516.55,0.8
414.72,466.082,516.55,0.8
414.72,458.7877,516.55,0.8
414.72,477.304,516.55,0.8
414.72,444.7602,516.55,0.8
414.72,466.6431,516.55,0.8
414.72,457.6655,516.55,0.8
414.72,427.3661,516.55,0.8
414.72,439.1492,516.55,0.8
414.72,452.6156,516.55,0.8
414.72,473.3763,516.55,0.8
414.72,462.7154,516.55,0.8
414.72,435.2215,516.55,0.8
414.72,452.6156,516.55,0.8
414.72,489.0871,516.55,0.8
414.72,456.5433,516.55,0.8
414.72,449.249,516.55,0.8
414.72,463.2765,516.55,0.8
414.72,467.7653,516.55,0.8
414.72,447.0046,516.55,0.8
414.72,463.2765,516.55,0.8
414.72,449.249,516.55,0.8
414.72,467.2042,516.55,0.8
414.72,457.6655,516.55,0.8
414.72,462.7154,516.55,0.8
414.72,441.9547,516.55,0.8
414.72,440.8325,516.55,0.8
414.72,470.5708,516.55,0.8
414.72,453.7378,516.55,0.8
414.72,459.9099,516.55,0.8
414.72,449.8101,516.55,0.8
414.72,470.0097,516.55,0.8
414.72,444.7602,516.55,0.8
414.72,452.6156,516.55,0.8
414.72,468.3264,516.55,0.8
414.72,474.4985,516.55,0.8
414.72,445.8824,516.55,0.8
414.72,487.9649,516.55,0.8
414.72,459.9099,516.55,0.8
414.72,437.4659,516.55,0.8
414.72,461.0321,516.55,0.8
414.72,448.6879,516.55,0.8
414.72,462.1543,516.55,0.8
414.72,454.2989,516.55,0.8
414.72,455.9822,516.55,0.8
414.72,439.7103,516.55,0.8
414.72,471.693,516.55,0.8
414.72,435.2215,516.55,0.8
414.72,436.3437,516.55,0.8
414.72,461.0321,516.55,0.8
414.72,481.7928,516.55,0.8
414.72,448.6879,516.55,0.8
414.72,466.6431,516.55,0.8
414.72,472.8152,516.55,0.8
414.72,468.3264,516.55,0.8
414.72,449.8101,501.18,0.8
414.72,436.3437,501.18,0.8
414.72,417.8274,501.18,0.8
414.72,450.3712,501.18,0.8
414.72,474.4985,501.18,0.8
414.72,435.7826,501.18,0.8
414.72,466.6431,501.18,0.8
414.72,438.5881,501.18,0.8
414.72,456.5433,501.18,0.8
414.72,466.6431,501.18,0.8
414.72,443.638,501.18,0.8
414.72,457.6655,501.18,0.8
414.72,448.1268,501.18,0.8
414.72,466.6431,501.18,0.8
414.72,458.7877,501.18,0.8
414.72,455.9822,501.18,0.8
414.72,481.2317,501.18,0.8
414.72,466.082,501.18,0.8
414.72,443.0769,501.18,0.8
414.72,453.1767,501.18,0.8
414.72,453.7378,501.18,0.8
414.72,455.9822,501.18,0.8
414.72,497.5036,501.18,0.8
414.72,461.0321,501.18,0.8
414.72,420.6329,501.18,0.8
414.72,445.8824,501.18,0.8
414.72,422.3162,501.18,0.8
414.72,449.249,501.18,0.8
414.72,421.194,501.18,0.8
414.72,440.2714,501.18,0.8
414.72,429.0494,501.18,0.8
414.72,461.5932,501.18,0.8
414.72,454.86,501.18,0.8
414.72,459.9099,501.18,0.8
414.72,453.1767,501.18,0.8
414.72,431.2938,501.18,0.8
414.72,463.2765,501.18,0.8
414.72,487.4038,501.18,0.8
414.72,461.5932,501.18,0.8
414.72,447.5657,501.18,0.8
414.72,430.7327,501.18,0.8
414.72,439.7103,501.18,0.8
414.72,462.7154,501.18,0.8
414.72,472.8152,501.18,0.8
414.72,459.3488,501.18,0.8
414.72,468.3264,501.18,0.8
414.72,466.6431,501.18,0.8
414.72,463.2765,501.18,0.8
414.72,443.638,501.18,0.8
414.72,457.6655,501.18,0.8
414.72,440.8325,501.18,0.8
414.72,455.4211,501.18,0.8
414.72,460.471,501.18,0.8
414.72,482.915,501.18,0.8
414.72,432.9771,501.18,0.8
414.72,462.7154,501.18,0.8
414.72,479.5484,501.18,0.8
414.72,467.7653,501.18,0.8
414.72,468.8875,501.18,0.8
414.72,464.9598,501.18,0.8
414.72,476.7429,501.18,0.8
414.72,436.3437,501.18,0.8
414.72,431.2938,501.18,0.8
414.72,454.86,501.18,0.8
414.72,418.3885,501.18,0.8
414.72,475.6207,501.18,0.8
640.0,475.6207,501.18,1.0
414.72,447.5657,501.18,0.8
640.0,448.6879,501.18,1.0
414.72,453.7378,501.18,0.8
640.0,455.9822,501.18,1.0
414.72,457.1044,501.18,0.8
640.0,464.3987,501.18,1.0
414.72,452.0545,501.18,0.8
640.0,470.5708,501.18,1.0
609.8400000000001,521.7324,560.28,1.4
640.0,552.078,560.28,1.0
640.0,509.6988,560.28,1.0
640.0,529.5803999999999,560.28,1.0
640.0,546.3228,560.28,1.0
640.0,519.6396,560.28,1.0
640.0,535.8588,560.28,1.0
640.0,539.5212,560.28,1.0
640.0,517.5468,560.28,1.0
640.0,530.1036,560.28,1.0
640.0,528.534,560.28,1.0
640.0,522.2556,560.28,1.0
640.0,567.2508,560.28,1.0
640.0,519.1164,560.28,1.0
640.0,546.846,560.28,1.0
640.0,524.8716,560.28,1.0
640.0,513.8844,560.28,1.0
640.0,532.7196,560.28,1.0
640.0,541.0908,560.28,1.0
640.0,545.7995999999999,560.28,1.0
640.0,555.7404,560.28,1.0
640.0,577.1916,560.28,1.0
640.0,535.3356,560.28,1.0
640.0,520.6859999999999,560.28,1.0
640.0,538.4748,560.28,1.0
640.0,526.9644,560.28,1.0
640.0,545.7995999999999,560.28,1.0
640.0,510.7452,560.28,1.0
640.0,568.2972,560.28,1.0
640.0,544.7532,560.28,1.0
640.0,504.4668,560.28,1.0
640.0,520.1628,560.28,1.0
640.0,543.7067999999999,560.28,1.0
640.0,549.462,560.28,1.0
640.0,511.2684,560.28,1.0
640.0,542.1372,560.28,1.0
640.0,500.8044,560.28,1.0
640.0,529.5803999999999,560.28,1.0
640.0,548.4155999999999,560.28,1.0
640.0,522.2556,560.28,1.0
640.0,507.606,560.28,1.0
640.0,533.2428,560.28,1.0
640.0,521.7324,560.28,1.0
640.0,541.0908,560.28,1.0
640.0,517.0236,560.28,1.0
640.0,519.1164,560.28,1.0
640.0,499.2348,560.28,1.0
640.0,533.766,560.28,1.0
640.0,528.534,560.28,1.0
640.0,512.3148,560.28,1.0
640.0,534.2891999999999,560.28,1.0
640.0,547.3692,560.28,1.0
640.0,528.0108,560.28,1.0
640.0,535.3356,560.28,1.0
640.0,535.3356,560.28,1.0
640.0,512.3148,560.28,1.0
640.0,563.5884,560.28,1.0
640.0,523.8252,560.28,1.0
640.0,541.614,560.28,1.0
640.0,543.1836,560.28,1.0
640.0,529.0572,560.28,1.0
640.0,540.5676,560.28,1.0
640.0,534.8124,560.28,1.0
640.0,508.6524,560.28,1.0
640.0,525.918,560.28,1.0
640.0,521.7324,560.28,1.0
640.0,523.8252,560.28,1.0
640.0,510.7452,560.28,1.0
640.0,548.9388,560.28,1.0
640.0,556.2636,560.28,1.0
640.0,546.3228,560.28,1.0
640.0,551.0316,560.28,1.0
640.0,525.918,560.28,1.0
640.0,521.2092,560.28,1.0
640.0,519.1164,536.64,1.0
640.0,541.0908,536.64,1.0
640.0,534.8124,536.64,1.0
640.0,530.1036,536.64,1.0
640.0,551.5548,536.64,1.0
640.0,537.4284,536.64,1.0
640.0,518.0699999999999,536.64,1.0
640.0,520.6859999999999,536.64,1.0
640.0,541.614,536.64,1.0
640.0,547.3692,536.64,1.0
640.0,540.0444,536.64,1.0
640.0,560.9724,536.64,1.0
640.0,556.7868,536.64,1.0
640.0,537.9516,536.64,1.0
640.0,518.0699999999999,536.64,1.0
640.0,510.7452,536.64,1.0
640.0,524.8716,536.64,1.0
640.0,543.1836,536.64,1.0
640.0,559.9259999999999,536.64,1.0
640.0,537.9516,536.64,1.0
640.0,549.462,536.64,1.0
640.0,527.4875999999999,536.64,1.0
640.0,541.0908,536.64,1.0
640.0,544.23,536.64,1.0
640.0,500.2812,536.64,1.0
640.0,524.8716,536.64,1.0
640.0,545.7995999999999,536.64,1.0
640.0,535.3356,536.64,1.0
640.0,512.3148,536.64,1.0
640.0,492.9564,536.64,1.0
640.0,525.3948,536.64,1.0
640.0,530.1036,536.64,1.0
640.0,517.0236,536.64,1.0
640.0,533.2428,536.64,1.0
640.0,538.9979999999999,536.64,1.0
640.0,541.614,536.64,1.0
640.0,494.0028,536.64,1.0
640.0,510.7452,536.64,1.0
640.0,526.4412,536.64,1.0
640.0,540.0444,536.64,1.0
640.0,538.9979999999999,536.64,1.0
640.0,538.4748,536.64,1.0
640.0,524.8716,536.64,1.0
640.0,525.918,536.64,1.0
640.0,519.6396,536.64,1.0
640.0,543.1836,536.64,1.0
640.0,516.5004,536.64,1.0
640.0,544.7532,536.64,1.0
640.0,534.2891999999999,536.64,1.0
640.0,530.6268,536.64,1.0
640.0,520.6859999999999,536.64,1.0
640.0,509.6988,536.64,1.0
640.0,521.2092,536.64,1.0
640.0,525.918,536.64,1.0
640.0,494.0028,536.64,1.0
640.0,528.0108,536.64,1.0
640.0,545.7995999999999,536.64,1.0
640.0,540.0444,536.64,1.0
640.0,523.302,536.64,1.0
640.0,531.6732,536.64,1.0
640.0,522.2556,536.64,1.0
640.0,533.2428,536.64,1.0
640.0,555.2171999999999,536.64,1.0
640.0,546.3228,536.64,1.0
640.0,539.5212,536.64,1.0
640.0,523.302,536.64,1.0
640.0,542.6604,536.64,1.0
640.0,504.4668,536.64,1.0
640.0,526.9644,536.64,1.0
640.0,540.5676,536.64,1.0
640.0,542.6604,536.64,1.0
640.0,541.614,536.64,1.0
640.0,535.8588,536.64,1.0
640.0,528.0108,536.64,1.0
640.0,539.5212,536.64,1.0
640.0,515.9771999999999,515.37,1.0
640.0,518.0699999999999,515.37,1.0
640.0,532.1963999999999,515.37,1.0
640.0,533.766,515.37,1.0
640.0,502.374,515.37,1.0
640.0,538.4748,515.37,1.0
640.0,543.1836,515.37,1.0
640.0,530.1036,515.37,1.0
640.0,568.2972,515.37,1.0
640.0,520.6859999999999,515.37,1.0
640.0,525.3948,515.37,1.0
640.0,524.8716,515.37,1.0
640.0,530.1036,515.37,1.0
640.0,525.918,515.37,1.0
640.0,509.1756,515.37,1.0
640.0,522.7787999999999,515.37,1.0
640.0,529.5803999999999,515.37,1.0
640.0,550.5083999999999,515.37,1.0
640.0,565.6812,515.37,1.0
640.0,552.078,515.37,1.0
640.0,519.1164,515.37,1.0
640.0,520.1628,515.37,1.0
640.0,528.534,515.37,1.0
640.0,559.4028,515.37,1.0
640.0,528.534,515.37,1.0
640.0,510.222,515.37,1.0
640.0,523.302,515.37,1.0
640.0,543.1836,515.37,1.0
640.0,542.1372,515.37,1.0
640.0,528.0108,515.37,1.0
640.0,542.1372,515.37,1.0
640.0,495.5724,515.37,1.0
640.0,532.7196,515.37,1.0
640.0,544.7532,515.37,1.0
640.0,518.0699999999999,515.37,1.0
640.0,518.0699999999999,515.37,1.0
640.0,501.8508,515.37,1.0
414.72,556.2636,515.37,0.8
640.0,519.6396,515.37,1.0
414.72,534.8124,515.37,0.8
640.0,540.5676,515.37,1.0
640.0,554.694,515.37,1.0
640.0,528.534,515.37,1.0
640.0,522.7787999999999,515.37,1.0
640.0,533.766,515.37,1.0
640.0,551.5548,515.37,1.0
640.0,528.534,515.37,1.0
640.0,515.9771999999999,515.37,1.0
640.0,507.0828,515.37,1.0
640.0,511.7916,515.37,1.0
640.0,544.7532,515.37,1.0
640.0,525.918,515.37,1.0
640.0,521.7324,515.37,1.0
640.0,520.1628,515.37,1.0
640.0,532.7196,515.37,1.0
640.0,527.4875999999999,515.37,1.0
640.0,526.9644,515.37,1.0
640.0,552.078,515.37,1.0
640.0,555.2171999999999,515.37,1.0
640.0,506.0364,515.37,1.0
640.0,536.382,515.37,1.0
640.0,519.1164,515.37,1.0
640.0,527.4875999999999,515.37,1.0
640.0,535.8588,515.37,1.0
640.0,528.0108,515.37,1.0
640.0,534.8124,515.37,1.0
640.0,541.614,515.37,1.0
640.0,535.8588,515.37,1.0
640.0,521.2092,515.37,1.0
640.0,521.2092,515.37,1.0
640.0,508.6524,515.37,1.0
640.0,517.5468,515.37,1.0
640.0,562.0187999999999,515.37,1.0
640.0,518.5932,515.37,1.0
640.0,512.3148,515.37,1.0
609.8400000000001,474.3945,510.64,1.4
640.0,473.349,510.64,1.0
640.0,490.077,510.64,1.0
640.0,481.016,510.64,1.0
640.0,469.864,510.64,1.0
414.72,470.9095,510.64,0.8
414.72,470.2125,510.64,0.8
414.72,484.501,510.64,0.8
414.72,472.3035,510.64,0.8
414.72,456.621,510.64,0.8
414.72,475.0915,510.64,0.8
414.72,459.409,510.64,0.8
414.72,498.441,510.64,0.8
640.0,465.3335,510.64,1.0
414.72,473.6975,510.64,0.8
414.72,478.228,510.64,0.8
640.0,472.3035,510.64,1.0
414.72,472.3035,510.64,0.8
414.72,479.9705,510.64,0.8
640.0,491.471,510.64,1.0
414.72,483.4555,510.64,0.8
640.0,490.774,510.64,1.0
414.72,464.6365,510.64,0.8
414.72,478.925,510.64,0.8
414.72,477.1825,510.64,0.8
640.0,479.2735,510.64,1.0
414.72,489.7285,510.64,0.8
640.0,473.0005,510.64,1.0
414.72,471.258,510.64,0.8
414.72,481.016,510.64,0.8
640.0,456.9695,510.64,1.0
414.72,473.0005,510.64,0.8
640.0,474.046,510.64,1.0
414.72,465.682,510.64,0.8
414.72,486.592,510.64,0.8
640.0,464.288,510.64,1.0
414.72,474.046,510.64,0.8
640.0,478.5765,510.64,1.0
414.72,489.7285,510.64,0.8
640.0,475.44,510.64,1.0
414.72,485.198,510.64,0.8
640.0,482.7585,510.64,1.0
414.72,476.834,510.64,0.8
414.72,463.9395,510.64,0.8
414.72,460.4545,510.64,0.8
414.72,476.4855,510.64,0.8
414.72,469.864,510.64,0.8
414.72,485.198,510.64,0.8
414.72,483.107,510.64,0.8
414.72,473.349,510.64,0.8
414.72,463.2425,510.64,0.8
414.72,480.6675,510.64,0.8
414.72,464.6365,510.64,0.8
414.72,467.4245,510.64,0.8
414.72,465.3335,510.64,0.8
414.72,474.046,510.64,0.8
414.72,487.6375,510.64,0.8
414.72,475.44,510.64,0.8
414.72,470.9095,510.64,0.8
414.72,459.409,510.64,0.8
414.72,481.3645,510.64,0.8
414.72,467.4245,510.64,0.8
414.72,476.834,510.64,0.8
414.72,471.6065,510.64,0.8
414.72,484.1525,510.64,0.8
414.72,473.6975,510.64,0.8
414.72,474.743,510.64,0.8
414.72,480.6675,510.64,0.8
414.72,497.3955,510.64,0.8
640.0,484.8495,510.64,1.0
414.72,474.3945,510.64,0.8
640.0,475.44,510.64,1.0
414.72,469.864,510.64,0.8
414.72,465.682,510.64,0.8
414.72,469.5155,511.82,0.8
414.72,467.4245,511.82,0.8
414.72,482.41,511.82,0.8
414.72,464.288,511.82,0.8
414.72,489.38,511.82,0.8
414.72,483.4555,511.82,0.8
414.72,475.7885,511.82,0.8
414.72,475.44,511.82,0.8
414.72,469.5155,511.82,0.8
414.72,478.228,511.82,0.8
414.72,486.9405,511.82,0.8
414.72,468.1215,511.82,0.8
640.0,459.409,511.82,1.0
414.72,482.7585,511.82,0.8
640.0,478.925,511.82,1.0
414.72,463.591,511.82,0.8
640.0,467.773,511.82,1.0
414.72,466.379,511.82,0.8
640.0,467.773,511.82,1.0
414.72,471.955,511.82,0.8
640.0,472.652,511.82,1.0
414.72,468.47,511.82,0.8
414.72,467.4245,511.82,0.8
414.72,473.0005,511.82,0.8
414.72,477.1825,511.82,0.8
414.72,472.3035,511.82,0.8
414.72,487.6375,511.82,0.8
414.72,480.6675,511.82,0.8
414.72,458.712,511.82,0.8
414.72,481.016,511.82,0.8
414.72,481.713,511.82,0.8
414.72,470.9095,511.82,0.8
414.72,459.7575,511.82,0.8
414.72,475.44,511.82,0.8
414.72,475.44,511.82,0.8
640.0,463.591,511.82,1.0
414.72,460.106,511.82,0.8
414.72,474.3945,511.82,0.8
414.72,473.0005,511.82,0.8
414.72,470.9095,511.82,0.8
414.72,474.3945,511.82,0.8
414.72,463.9395,511.82,0.8
414.72,470.9095,511.82,0.8
414.72,481.016,511.82,0.8
640.0,471.955,511.82,1.0
414.72,458.015,511.82,0.8
640.0,470.561,511.82,1.0
414.72,464.288,511.82,0.8
414.72,478.228,511.82,0.8
640.0,478.925,511.82,1.0
414.72,458.015,511.82,0.8
414.72,483.4555,511.82,0.8
414.72,463.9395,511.82,0.8
414.72,491.8195,511.82,0.8
414.72,475.0915,511.82,0.8
414.72,462.5455,511.82,0.8
414.72,463.591,511.82,0.8
414.72,478.925,511.82,0.8
414.72,471.258,511.82,0.8
414.72,474.3945,511.82,0.8
414.72,492.168,511.82,0.8
414.72,468.1215,511.82,0.8
414.72,476.137,511.82,0.8
414.72,490.4255,511.82,0.8
414.72,478.228,511.82,0.8
414.72,458.712,511.82,0.8
414.72,480.6675,511.82,0.8
414.72,463.2425,511.82,0.8
414.72,490.077,511.82,0.8
414.72,466.7275,511.82,0.8
414.72,506.4565,511.82,0.8
640.0,490.774,511.82,1.0
414.72,467.076,511.82,0.8
414.72,475.7885,511.82,0.8
414.72,483.4555,511.82,0.8
414.72,483.804,530.73,0.8
414.72,479.9705,530.73,0.8
414.72,488.683,530.73,0.8
414.72,474.046,530.73,0.8
414.72,471.6065,530.73,0.8
414.72,471.955,530.73,0.8
414.72,484.501,530.73,0.8
414.72,479.2735,530.73,0.8
414.72,478.5765,530.73,0.8
414.72,483.804,530.73,0.8
640.0,453.833,530.73,1.0
414.72,478.5765,530.73,0.8
414.72,477.8795,530.73,0.8
414.72,492.865,530.73,0.8
640.0,459.409,530.73,1.0
414.72,491.8195,530.73,0.8
640.0,476.137,530.73,1.0
640.0,480.6675,530.73,1.0
640.0,492.865,530.73,1.0
414.72,481.3645,530.73,0.8
640.0,479.622,530.73,1.0
414.72,477.8795,530.73,0.8
640.0,470.2125,530.73,1.0
414.72,475.0915,530.73,0.8
414.72,468.1215,530.73,0.8
414.72,475.0915,530.73,0.8
414.72,451.045,530.73,0.8
414.72,479.9705,530.73,0.8
640.0,474.046,530.73,1.0
414.72,471.955,530.73,0.8
414.72,477.8795,530.73,0.8
640.0,460.4545,530.73,1.0
414.72,495.653,530.73,0.8
414.72,474.3945,530.73,0.8
414.72,474.046,530.73,0.8
414.72,465.3335,530.73,0.8
414.72,475.7885,530.73,0.8
414.72,490.077,530.73,0.8
640.0,486.2435,530.73,1.0
414.72,484.501,530.73,0.8
414.72,481.016,530.73,0.8
414.72,471.6065,530.73,0.8
640.0,460.106,530.73,1.0
414.72,473.349,530.73,0.8
414.72,473.0005,530.73,0.8
414.72,486.2435,530.73,0.8
414.72,478.5765,530.73,0.8
640.0,492.168,530.73,1.0
414.72,487.986,530.73,0.8
640.0,470.561,530.73,1.0
414.72,456.621,530.73,0.8
640.0,490.077,530.73,1.0
640.0,489.7285,530.73,1.0
640.0,461.1515,530.73,1.0
640.0,491.1225,530.73,1.0
640.0,479.2735,530.73,1.0
640.0,477.1825,530.73,1.0
640.0,492.168,530.73,1.0
640.0,489.38,530.73,1.0
640.0,482.41,530.73,1.0
640.0,480.319,530.73,1.0
640.0,481.713,530.73,1.0
640.0,471.258,530.73,1.0
640.0,474.743,530.73,1.0
640.0,466.0305,530.73,1.0
640.0,471.955,530.73,1.0
640.0,471.6065,530.73,1.0
640.0,468.8185,530.73,1.0
640.0,476.834,530.73,1.0
640.0,471.955,530.73,1.0
640.0,480.6675,530.73,1.0
640.0,458.3635,530.73,1.0
640.0,474.3945,530.73,1.0
640.0,476.834,530.73,1.0
640.0,472.3035,530.73,1.0
609.8400000000001,519.3256,535.46,1.4
640.0,549.2858,535.46,1.0
640.0,553.3482,535.46,1.0
640.0,551.317,535.46,1.0
640.0,559.4418000000001,535.46,1.0
640.0,546.7468,535.46,1.0
640.0,550.8092,535.46,1.0
640.0,546.239,535.46,1.0
640.0,554.3638000000001,535.46,1.0
640.0,519.8334000000001,535.46,1.0
640.0,529.9894,535.46,1.0
640.0,568.0744000000001,535.46,1.0
640.0,506.1228,535.46,1.0
640.0,541.6688,535.46,1.0
640.0,561.4730000000001,535.46,1.0
640.0,542.1766,535.46,1.0
640.0,537.6064,535.46,1.0
640.0,545.7312000000001,535.46,1.0
640.0,538.1142000000001,535.46,1.0
640.0,544.2078,535.46,1.0
640.0,533.0362,535.46,1.0
640.0,560.4574,535.46,1.0
640.0,565.5354000000001,535.46,1.0
640.0,541.6688,535.46,1.0
640.0,522.3724000000001,535.46,1.0
640.0,535.5752,535.46,1.0
640.0,540.6532000000001,535.46,1.0
640.0,551.317,535.46,1.0
640.0,528.466,535.46,1.0
640.0,532.0206000000001,535.46,1.0
640.0,551.317,535.46,1.0
640.0,557.9184,535.46,1.0
640.0,534.0518000000001,535.46,1.0
640.0,523.388,535.46,1.0
640.0,593.9722,535.46,1.0
640.0,555.3794,535.46,1.0
640.0,539.6376,535.46,1.0
640.0,556.9028000000001,535.46,1.0
640.0,541.6688,535.46,1.0
640.0,556.9028000000001,535.46,1.0
640.0,546.239,535.46,1.0
640.0,545.2234000000001,535.46,1.0
640.0,542.1766,535.46,1.0
640.0,521.8646,535.46,1.0
640.0,573.1524000000001,535.46,1.0
640.0,529.4816000000001,535.46,1.0
640.0,522.8802000000001,535.46,1.0
640.0,540.6532000000001,535.46,1.0
640.0,528.9738000000001,535.46,1.0
640.0,542.6844000000001,535.46,1.0
640.0,554.3638000000001,535.46,1.0
640.0,558.9340000000001,535.46,1.0
640.0,555.8872,535.46,1.0
640.0,539.1298,535.46,1.0
640.0,544.2078,535.46,1.0
640.0,549.7936000000001,535.46,1.0
640.0,516.7866,535.46,1.0
640.0,552.3326000000001,535.46,1.0
640.0,521.3568,535.46,1.0
640.0,574.6758000000001,535.46,1.0
640.0,537.6064,535.46,1.0
640.0,540.6532000000001,535.46,1.0
640.0,532.0206000000001,535.46,1.0
640.0,534.0518000000001,535.46,1.0
640.0,578.2304,535.46,1.0
640.0,557.9184,535.46,1.0
640.0,520.3412000000001,535.46,1.0
640.0,566.551,535.46,1.0
640.0,561.9808,535.46,1.0
640.0,539.6376,535.46,1.0
640.0,548.2702,535.46,1.0
640.0,543.7,535.46,1.0
640.0,573.6602,535.46,1.0
640.0,531.5128000000001,535.46,1.0
640.0,545.7312000000001,588.65,1.0
640.0,537.0986,588.65,1.0
640.0,521.8646,588.65,1.0
