task_id,arrival_time,task_type,cpu_demand,gpu_demand,memory_demand,bandwidth_demand,token_amount,deadline,priority,migratable,migration_cost_weight,migration_delay_penalty
j580280,2,delay_tolerant,14.0,0.0,7.0,0.5,0.0,17,2,False,1.0,0.0
j218869,2,delay_tolerant,1.0,0.0,4.0,0.5,0.0,18,2,False,1.0,0.0
j218869,2,delay_tolerant,5.0,0.0,4.0,0.5,0.0,17,2,False,1.0,0.0
j105209,2,delay_tolerant,1.0,0.0,4.0,0.5,0.0,17,2,True,1.0,0.05
j841323,2,delay_tolerant,30.0,0.0,15.0,0.5,0.0,18,2,False,1.0,0.0
j793786,2,delay_tolerant,30.0,0.0,15.0,0.5,0.0,18,2,True,1.0,0.05
j841323,2,delay_tolerant,29.0,0.0,14.5,0.5,0.0,18,2,False,1.0,0.0
j580280,2,delay_tolerant,6.0,0.0,4.0,0.5,0.0,17,2,True,1.0,0.05
j648275,2,delay_tolerant,1.0,0.0,4.0,0.5,0.0,3,2,True,1.0,0.05
j818705,2,delay_tolerant,30.0,0.0,15.0,0.5,0.0,18,2,True,1.0,0.05
j655419,2,delay_tolerant,16.0,0.0,8.0,0.5,0.0,17,2,False,1.0,0.0
j218869,2,delay_tolerant,21.0,0.0,10.5,0.5,0.0,17,2,False,1.0,0.0
j218869,2,delay_tolerant,4.0,0.0,4.0,0.5,0.0,18,2,False,1.0,0.0
j244695,2,delay_tolerant,16.0,0.0,8.0,0.5,0.0,18,2,False,1.0,0.0
j714298,2,delay_tolerant,2.0,0.0,4.0,0.5,0.0,9,2,False,1.0,0.0
j757982,2,delay_tolerant,30.0,0.0,15.0,0.5,0.0,18,2,False,1.0,0.0
j574923,2,delay_tolerant,30.0,0.0,15.0,0.5,0.0,18,2,False,1.0,0.0
j841524,2,delay_tolerant,1.0,0.0,4.0,0.5,0.0,18,2,False,1.0,0.0
j632371,2,delay_tolerant,1.0,0.0,4.0,0.5,0.0,18,2,False,1.0,0.0
j293768,2,delay_tolerant,3.0,0.0,4.0,0.5,0.0,3,2,False,1.0,0.0
j321591,2,delay_tolerant,12.0,0.0,6.0,0.5,0.0,18,2,True,1.0,0.05
j6278,2,delay_tolerant,10.0,0.0,5.0,0.5,0.0,17,2,False,1.0,0.0
j648275,2,delay_tolerant,11.0,0.0,5.5,0.5,0.0,17,2,True,1.0,0.05
j297678,2,delay_tolerant,4.0,0.0,4.0,0.5,0.0,17,2,False,1.0,0.0
j383637,2,delay_tolerant,1.0,0.0,4.0,0.5,0.0,3,2,False,1.0,0.0
j615445,2,delay_tolerant,11.0,0.0,5.5,0.5,0.0,18,2,False,1.0,0.0
j648275,2,delay_tolerant,9.0,0.0,4.5,0.5,0.0,18,2,True,1.0,0.05
j284517,2,delay_tolerant,5.0,0.0,4.0,0.5,0.0,17,2,False,1.0,0.0
j841323,2,delay_tolerant,6.0,0.0,4.0,0.5,0.0,17,2,False,1.0,0.0
j841323,2,delay_tolerant,11.0,0.0,5.5,0.5,0.0,17,2,False,1.0,0.0
j900479,2,delay_tolerant,30.0,0.0,15.0,0.5,0.0,17,2,False,1.0,0.0
j580280,2,delay_tolerant,1.0,0.0,4.0,0.5,0.0,17,2,True,1.0,0.05
j794131,2,delay_tolerant,1.0,0.0,4.0,0.5,0.0,17,2,False,1.0,0.0
j841323,2,delay_tolerant,20.0,0.0,10.0,0.5,0.0,17,2,False,1.0,0.0
j538037,2,delay_tolerant,15.0,0.0,7.5,0.5,0.0,17,2,False,1.0,0.0
j434957,2,delay_tolerant,15.0,0.0,7.5,0.5,0.0,17,2,False,1.0,0.0
j201561,2,delay_tolerant,7.0,0.0,4.0,0.5,0.0,17,2,False,1.0,0.0
j818705,2,delay_tolerant,30.0,0.0,15.0,0.5,0.0,17,2,True,1.0,0.05
j655419,2,delay_tolerant,16.0,0.0,8.0,0.5,0.0,9,2,True,1.0,0.05
j291297,2,delay_tolerant,1.0,0.0,4.0,0.5,0.0,17,2,True,1.0,0.05
j186971,2,delay_tolerant,12.0,0.0,6.0,0.5,0.0,17,2,False,1.0,0.0
j179343,2,delay_tolerant,30.0,0.0,15.0,0.5,0.0,17,2,False,1.0,0.0
j647340,2,delay_tolerant,9.0,0.0,4.5,0.5,0.0,17,2,False,1.0,0.0
j647340,2,delay_tolerant,3.0,0.0,4.0,0.5,0.0,12,2,False,1.0,0.0
j469462,2,delay_tolerant,30.0,0.0,15.0,0.5,0.0,18,2,False,1.0,0.0
j462027,2,delay_tolerant,9.0,0.0,4.5,0.5,0.0,18,2,False,1.0,0.0
j794131,2,delay_tolerant,1.0,0.0,4.0,0.5,0.0,17,2,False,1.0,0.0
j841524,2,delay_tolerant,9.0,0.0,4.5,0.5,0.0,9,2,False,1.0,0.0
j179343,2,delay_tolerant,1.0,0.0,4.0,0.5,0.0,9,2,False,1.0,0.0
j353138,2,delay_tolerant,30.0,0.0,15.0,0.5,0.0,18,2,False,1.0,0.0
j417917,2,delay_tolerant,30.0,0.0,15.0,0.5,0.0,18,2,False,1.0,0.0
j252143,2,delay_tolerant,30.0,0.0,15.0,0.5,0.0,18,2,False,1.0,0.0
j233400,2,delay_tolerant,13.0,0.0,6.5,0.5,0.0,17,2,False,1.0,0.0
j652139,2,delay_tolerant,7.0,0.0,4.0,0.5,0.0,18,2,False,1.0,0.0
j647340,2,delay_tolerant,10.0,0.0,5.0,0.5,0.0,18,2,False,1.0,0.0
j416716,2,delay_tolerant,15.0,0.0,7.5,0.5,0.0,17,2,False,1.0,0.0
j469964,2,delay_tolerant,1.0,0.0,4.0,0.5,0.0,17,2,False,1.0,0.0
j684562,2,delay_tolerant,19.0,0.0,9.5,0.5,0.0,18,2,False,1.0,0.0
j244695,2,delay_tolerant,3.0,0.0,4.0,0.5,0.0,18,2,True,1.0,0.05
j244695,2,delay_tolerant,9.0,0.0,4.5,0.5,0.0,17,2,False,1.0,0.0
j343034,2,delay_tolerant,7.0,0.0,4.0,0.5,0.0,17,2,True,1.0,0.05
j652139,2,delay_tolerant,19.0,0.0,9.5,0.5,0.0,18,2,True,1.0,0.05
j413898,2,delay_tolerant,20.0,0.0,10.0,0.5,0.0,18,2,True,1.0,0.05
j413898,2,delay_tolerant,14.0,0.0,7.0,0.5,0.0,17,2,False,1.0,0.0
j413898,2,delay_tolerant,1.0,0.0,4.0,0.5,0.0,17,2,False,1.0,0.0
j757982,2,delay_tolerant,30.0,0.0,15.0,0.5,0.0,18,2,False,1.0,0.0
j761007,2,delay_tolerant,15.0,0.0,7.5,0.5,0.0,17,2,False,1.0,0.0
j647340,2,delay_tolerant,1.0,0.0,4.0,0.5,0.0,17,2,False,1.0,0.0
j647340,2,delay_tolerant,13.0,0.0,6.5,0.5,0.0,18,2,False,1.0,0.0
j353138,2,delay_tolerant,2.0,0.0,4.0,0.5,0.0,3,2,False,1.0,0.0
j652139,2,delay_tolerant,1.0,0.0,4.0,0.5,0.0,17,2,False,1.0,0.0
j353138,2,delay_tolerant,30.0,0.0,15.0,0.5,0.0,18,2,True,1.0,0.05
j823866,2,delay_tolerant,13.0,0.0,6.5,0.5,0.0,17,2,False,1.0,0.0
j869795,2,delay_tolerant,12.0,0.0,6.0,0.5,0.0,17,2,False,1.0,0.0
j648275,2,delay_tolerant,6.0,0.0,4.0,0.5,0.0,17,2,True,1.0,0.05
j462027,2,delay_tolerant,30.0,0.0,15.0,0.5,0.0,18,2,False,1.0,0.0
j417917,2,delay_tolerant,30.0,0.0,15.0,0.5,0.0,18,2,False,1.0,0.0
j179343,2,delay_tolerant,21.0,0.0,10.5,0.5,0.0,18,2,False,1.0,0.0
j841524,2,delay_tolerant,1.0,0.0,4.0,0.5,0.0,12,2,False,1.0,0.0
j429498,2,delay_tolerant,15.0,0.0,7.5,0.5,0.0,17,2,True,1.0,0.05
j886951,2,delay_tolerant,15.0,0.0,7.5,0.5,0.0,17,2,True,1.0,0.05
j868983,2,delay_tolerant,2.0,0.0,4.0,0.5,0.0,17,2,False,1.0,0.0
j353138,2,delay_tolerant,1.0,0.0,4.0,0.5,0.0,18,2,False,1.0,0.0
j405353,2,delay_tolerant,5.0,0.0,4.0,0.5,0.0,3,2,False,1.0,0.0
j580280,2,delay_tolerant,19.0,0.0,9.5,0.5,0.0,3,2,True,1.0,0.05
j794131,2,delay_tolerant,1.0,0.0,4.0,0.5,0.0,18,2,False,1.0,0.0
j244030,2,delay_tolerant,12.0,0.0,6.0,0.5,0.0,17,2,False,1.0,0.0
j476919,2,delay_tolerant,11.0,0.0,5.5,0.5,0.0,18,2,True,1.0,0.05
j761588,2,delay_tolerant,13.0,0.0,6.5,0.5,0.0,17,2,False,1.0,0.0
j841323,2,delay_tolerant,1.0,0.0,4.0,0.5,0.0,3,2,False,1.0,0.0
j814664,2,delay_tolerant,10.0,0.0,5.0,0.5,0.0,18,2,True,1.0,0.05
j814664,2,delay_tolerant,30.0,0.0,15.0,0.5,0.0,18,2,False,1.0,0.0
j322047,2,delay_tolerant,15.0,0.0,7.5,0.5,0.0,17,2,False,1.0,0.0
j469462,2,delay_tolerant,29.0,0.0,14.5,0.5,0.0,18,2,False,1.0,0.0
j469462,2,delay_tolerant,9.0,0.0,4.5,0.5,0.0,18,2,False,1.0,0.0
j421502,2,delay_tolerant,15.0,0.0,7.5,0.5,0.0,17,2,True,1.0,0.05
j268944,2,delay_tolerant,6.0,0.0,4.0,0.5,0.0,17,2,False,1.0,0.0
j881450,2,delay_tolerant,30.0,0.0,15.0,0.5,0.0,17,2,True,1.0,0.05
j632371,2,delay_tolerant,17.0,0.0,8.5,0.5,0.0,17,2,False,1.0,0.0
j201956,2,delay_tolerant,17.0,0.0,8.5,0.5,0.0,17,2,True,1.0,0.05
j170864,2,delay_tolerant,30.0,0.0,15.0,0.5,0.0,18,2,False,1.0,0.0
j353138,2,delay_tolerant,16.0,0.0,8.0,0.5,0.0,18,2,False,1.0,0.0
j353138,2,delay_tolerant,1.0,0.0,4.0,0.5,0.0,9,2,True,1.0,0.05
j684562,2,delay_tolerant,1.0,0.0,4.0,0.5,0.0,17,2,False,1.0,0.0
j852554,2,delay_tolerant,17.0,0.0,8.5,0.5,0.0,17,2,False,1.0,0.0
j647340,2,delay_tolerant,5.0,0.0,4.0,0.5,0.0,12,2,True,1.0,0.05
j647340,2,delay_tolerant,1.0,0.0,4.0,0.5,0.0,17,2,False,1.0,0.0
j358272,2,delay_tolerant,10.0,0.0,5.0,0.5,0.0,17,2,False,1.0,0.0
j413898,2,delay_tolerant,18.0,0.0,9.0,0.5,0.0,3,2,False,1.0,0.0
j712156,2,delay_tolerant,11.0,0.0,5.5,0.5,0.0,17,2,False,1.0,0.0
j218869,2,delay_tolerant,6.0,0.0,4.0,0.5,0.0,3,2,True,1.0,0.05
j252143,2,delay_tolerant,1.0,0.0,4.0,0.5,0.0,3,2,True,1.0,0.05
j252143,2,delay_tolerant,1.0,0.0,4.0,0.5,0.0,18,2,False,1.0,0.0
j472776,2,delay_tolerant,15.0,0.0,7.5,0.5,0.0,17,2,False,1.0,0.0
j413898,2,delay_tolerant,17.0,0.0,8.5,0.5,0.0,18,2,False,1.0,0.0
j413898,2,delay_tolerant,15.0,0.0,7.5,0.5,0.0,18,2,False,1.0,0.0
j566759,2,delay_tolerant,30.0,0.0,15.0,0.5,0.0,18,2,True,1.0,0.05
j358272,2,delay_tolerant,15.0,0.0,7.5,0.5,0.0,18,2,True,1.0,0.05
j96226,2,delay_tolerant,30.0,0.0,15.0,0.5,0.0,18,2,False,1.0,0.0
j793786,2,delay_tolerant,4.0,0.0,4.0,0.5,0.0,17,2,True,1.0,0.05
j580280,2,delay_tolerant,16.0,0.0,8.0,0.5,0.0,17,2,False,1.0,0.0
j580280,2,delay_tolerant,2.0,0.0,4.0,0.5,0.0,17,2,True,1.0,0.05
j648275,2,delay_tolerant,30.0,0.0,15.0,0.5,0.0,18,2,True,1.0,0.05
j383637,2,delay_tolerant,6.0,0.0,4.0,0.5,0.0,18,2,True,1.0,0.05
j170864,2,delay_tolerant,30.0,0.0,15.0,0.5,0.0,18,2,False,1.0,0.0
j794131,2,delay_tolerant,1.0,0.0,4.0,0.5,0.0,18,2,False,1.0,0.0
j841323,2,delay_tolerant,1.0,0.0,4.0,0.5,0.0,17,2,False,1.0,0.0
j841323,2,delay_tolerant,19.0,0.0,9.5,0.5,0.0,17,2,False,1.0,0.0
j841323,2,delay_tolerant,17.0,0.0,8.5,0.5,0.0,17,2,True,1.0,0.05
j469462,2,delay_tolerant,12.0,0.0,6.0,0.5,0.0,18,2,False,1.0,0.0
j343034,2,delay_tolerant,9.0,0.0,4.5,0.5,0.0,17,2,False,1.0,0.0
j632371,2,delay_tolerant,1.0,0.0,4.0,0.5,0.0,18,2,False,1.0,0.0
j150233,2,delay_tolerant,11.0,0.0,5.5,0.5,0.0,17,2,False,1.0,0.0
j232500,2,delay_tolerant,8.0,0.0,4.0,0.5,0.0,17,2,False,1.0,0.0
j244695,2,delay_tolerant,20.0,0.0,10.0,0.5,0.0,18,2,False,1.0,0.0
j353138,2,delay_tolerant,16.0,0.0,8.0,0.5,0.0,17,2,False,1.0,0.0
j353138,2,delay_tolerant,10.0,0.0,5.0,0.5,0.0,17,2,False,1.0,0.0
j358272,2,delay_tolerant,3.0,0.0,4.0,0.5,0.0,3,2,False,1.0,0.0
j647340,2,delay_tolerant,12.0,0.0,6.0,0.5,0.0,17,2,False,1.0,0.0
j647340,2,delay_tolerant,1.0,0.0,4.0,0.5,0.0,17,2,True,1.0,0.05
j405353,2,delay_tolerant,1.0,0.0,4.0,0.5,0.0,3,2,True,1.0,0.05
j476919,2,delay_tolerant,30.0,0.0,15.0,0.5,0.0,17,2,False,1.0,0.0
j841323,2,delay_tolerant,13.0,0.0,6.5,0.5,0.0,17,2,False,1.0,0.0
j841323,2,delay_tolerant,30.0,0.0,15.0,0.5,0.0,17,2,True,1.0,0.05
j182454,2,delay_tolerant,21.0,0.0,10.5,0.5,0.0,3,2,False,1.0,0.0
j841323,2,delay_tolerant,14.0,0.0,7.0,0.5,0.0,17,2,False,1.0,0.0
j441614,2,delay_tolerant,30.0,0.0,15.0,0.5,0.0,17,2,True,1.0,0.05
j206260,2,delay_tolerant,1.0,0.0,4.0,0.5,0.0,12,2,False,1.0,0.0
j170864,2,delay_tolerant,1.0,0.0,4.0,0.5,0.0,3,2,False,1.0,0.0
j794131,2,delay_tolerant,30.0,0.0,15.0,0.5,0.0,17,2,False,1.0,0.0
j376868,2,delay_tolerant,23.0,0.0,11.5,0.5,0.0,17,2,False,1.0,0.0
j376868,2,delay_tolerant,22.0,0.0,11.0,0.5,0.0,17,2,False,1.0,0.0
j284517,2,delay_tolerant,1.0,0.0,4.0,0.5,0.0,9,2,False,1.0,0.0
j182454,2,delay_tolerant,1.0,0.0,4.0,0.5,0.0,17,2,False,1.0,0.0
j648275,2,delay_tolerant,19.0,0.0,9.5,0.5,0.0,17,2,False,1.0,0.0
j659206,2,delay_tolerant,12.0,0.0,6.0,0.5,0.0,17,2,False,1.0,0.0
j252113,2,delay_tolerant,18.0,0.0,9.0,0.5,0.0,17,2,False,1.0,0.0
j359343,2,delay_tolerant,1.0,0.0,4.0,0.5,0.0,9,2,False,1.0,0.0
j632371,2,delay_tolerant,1.0,0.0,4.0,0.5,0.0,17,2,False,1.0,0.0
j179343,2,delay_tolerant,9.0,0.0,4.5,0.5,0.0,17,2,True,1.0,0.05
j179343,2,delay_tolerant,11.0,0.0,5.5,0.5,0.0,17,2,False,1.0,0.0
j794131,2,delay_tolerant,13.0,0.0,6.5,0.5,0.0,17,2,True,1.0,0.05
j353138,2,delay_tolerant,30.0,0.0,15.0,0.5,0.0,17,2,False,1.0,0.0
j403178,2,delay_tolerant,6.0,0.0,4.0,0.5,0.0,12,2,True,1.0,0.05
j717951,2,delay_tolerant,20.0,0.0,10.0,0.5,0.0,9,2,False,1.0,0.0
j717951,2,delay_tolerant,20.0,0.0,10.0,0.5,0.0,17,2,False,1.0,0.0
j841323,2,delay_tolerant,12.0,0.0,6.0,0.5,0.0,17,2,False,1.0,0.0
j818705,2,delay_tolerant,7.0,0.0,4.0,0.5,0.0,17,2,False,1.0,0.0
j284517,2,delay_tolerant,21.0,0.0,10.5,0.5,0.0,17,2,True,1.0,0.05
j19023,2,delay_tolerant,11.0,0.0,5.5,0.5,0.0,17,2,True,1.0,0.05
j233162,2,delay_tolerant,1.0,0.0,4.0,0.5,0.0,17,2,True,1.0,0.05
j124933,2,delay_tolerant,30.0,0.0,15.0,0.5,0.0,17,2,False,1.0,0.0
j652139,2,delay_tolerant,1.0,0.0,4.0,0.5,0.0,17,2,False,1.0,0.0
j852554,2,delay_tolerant,15.0,0.0,7.5,0.5,0.0,17,2,True,1.0,0.05
j141894,2,delay_tolerant,30.0,0.0,15.0,0.5,0.0,17,2,False,1.0,0.0
j652139,2,delay_tolerant,11.0,0.0,5.5,0.5,0.0,17,2,True,1.0,0.05
j252143,2,delay_tolerant,30.0,0.0,15.0,0.5,0.0,17,2,False,1.0,0.0
j353138,2,delay_tolerant,1.0,0.0,4.0,0.5,0.0,17,2,False,1.0,0.0
j353138,2,delay_tolerant,1.0,0.0,4.0,0.5,0.0,3,2,False,1.0,0.0
j632371,2,delay_tolerant,30.0,0.0,15.0,0.5,0.0,17,2,False,1.0,0.0
j632371,2,delay_tolerant,21.0,0.0,10.5,0.5,0.0,17,2,False,1.0,0.0
j612054,2,delay_tolerant,11.0,0.0,5.5,0.5,0.0,17,2,False,1.0,0.0
j383637,2,delay_tolerant,1.0,0.0,4.0,0.5,0.0,3,2,True,1.0,0.05
j462027,2,delay_tolerant,1.0,0.0,4.0,0.5,0.0,12,2,True,1.0,0.05
j462027,2,delay_tolerant,30.0,0.0,15.0,0.5,0.0,17,2,False,1.0,0.0
j170864,2,delay_tolerant,22.0,0.0,11.0,0.5,0.0,3,2,False,1.0,0.0
j179343,2,delay_tolerant,30.0,0.0,15.0,0.5,0.0,17,2,False,1.0,0.0
j179343,2,delay_tolerant,1.0,0.0,4.0,0.5,0.0,17,2,True,1.0,0.05
j841323,2,delay_tolerant,13.0,0.0,6.5,0.5,0.0,17,2,True,1.0,0.05
j648275,2,delay_tolerant,27.0,0.0,13.5,0.5,0.0,17,2,False,1.0,0.0
j469462,2,delay_tolerant,14.0,0.0,7.0,0.5,0.0,17,2,False,1.0,0.0
j852554,2,delay_tolerant,1.0,0.0,4.0,0.5,0.0,17,2,False,1.0,0.0
j218869,2,delay_tolerant,21.0,0.0,10.5,0.5,0.0,12,2,False,1.0,0.0
j96226,2,delay_tolerant,19.0,0.0,9.5,0.5,0.0,17,2,False,1.0,0.0
j881450,2,delay_tolerant,1.0,0.0,4.0,0.5,0.0,17,2,True,1.0,0.05
j358272,2,delay_tolerant,1.0,0.0,4.0,0.5,0.0,17,2,True,1.0,0.05
j807567,2,delay_tolerant,30.0,0.0,15.0,0.5,0.0,17,2,True,1.0,0.05
j632371,2,delay_tolerant,1.0,0.0,4.0,0.5,0.0,9,2,True,1.0,0.05
j655419,2,delay_tolerant,30.0,0.0,15.0,0.5,0.0,17,2,False,1.0,0.0
j218869,2,delay_tolerant,3.0,0.0,4.0,0.5,0.0,17,2,False,1.0,0.0
j218869,2,delay_tolerant,8.0,0.0,4.0,0.5,0.0,17,2,False,1.0,0.0
j218869,2,delay_tolerant,4.0,0.0,4.0,0.5,0.0,17,2,False,1.0,0.0
j902219,2,delay_tolerant,2.0,0.0,4.0,0.5,0.0,17,2,False,1.0,0.0
j413898,2,delay_tolerant,16.0,0.0,8.0,0.5,0.0,17,2,False,1.0,0.0
j413898,2,delay_tolerant,2.0,0.0,4.0,0.5,0.0,17,2,True,1.0,0.05
j413898,2,delay_tolerant,18.0,0.0,9.0,0.5,0.0,17,2,False,1.0,0.0
j652139,2,delay_tolerant,20.0,0.0,10.0,0.5,0.0,3,2,True,1.0,0.05
j284517,2,delay_tolerant,9.0,0.0,4.5,0.5,0.0,17,2,False,1.0,0.0
j201521,2,delay_tolerant,4.0,0.0,4.0,0.5,0.0,17,2,False,1.0,0.0
j652139,2,delay_tolerant,1.0,0.0,4.0,0.5,0.0,17,2,False,1.0,0.0
j405353,2,delay_tolerant,30.0,0.0,15.0,0.5,0.0,17,2,False,1.0,0.0
j647340,2,delay_tolerant,1.0,0.0,4.0,0.5,0.0,17,2,False,1.0,0.0
j182454,2,delay_tolerant,30.0,0.0,15.0,0.5,0.0,17,2,True,1.0,0.05
j647340,2,delay_tolerant,1.0,0.0,4.0,0.5,0.0,17,2,False,1.0,0.0
j413898,2,delay_tolerant,10.0,0.0,5.0,0.5,0.0,17,2,False,1.0,0.0
j615445,2,delay_tolerant,30.0,0.0,15.0,0.5,0.0,17,2,False,1.0,0.0
j232500,2,delay_tolerant,4.0,0.0,4.0,0.5,0.0,3,2,True,1.0,0.05
j648275,2,delay_tolerant,20.0,0.0,10.0,0.5,0.0,12,2,True,1.0,0.05
j647340,2,delay_tolerant,1.0,0.0,4.0,0.5,0.0,17,2,False,1.0,0.0
j405353,2,delay_tolerant,30.0,0.0,15.0,0.5,0.0,17,2,False,1.0,0.0
j124933,2,delay_tolerant,14.0,0.0,7.0,0.5,0.0,17,2,True,1.0,0.05
j353138,2,delay_tolerant,1.0,0.0,4.0,0.5,0.0,17,2,False,1.0,0.0
j584483,2,delay_tolerant,15.0,0.0,7.5,0.5,0.0,17,2,False,1.0,0.0
j291297,2,delay_tolerant,21.0,0.0,10.5,0.5,0.0,17,2,True,1.0,0.05
j291297,2,delay_tolerant,8.0,0.0,4.0,0.5,0.0,17,2,False,1.0,0.0
j291297,2,delay_tolerant,6.0,0.0,4.0,0.5,0.0,17,2,False,1.0,0.0
j607136,2,delay_tolerant,1.0,0.0,4.0,0.5,0.0,3,2,False,1.0,0.0
j233162,2,delay_tolerant,5.0,0.0,4.0,0.5,0.0,3,2,False,1.0,0.0
j818705,2,delay_tolerant,30.0,0.0,15.0,0.5,0.0,17,2,True,1.0,0.05
j818705,2,delay_tolerant,13.0,0.0,6.5,0.5,0.0,17,2,False,1.0,0.0
j359343,2,delay_tolerant,2.0,0.0,4.0,0.5,0.0,17,2,False,1.0,0.0
j841524,2,delay_tolerant,30.0,0.0,15.0,0.5,0.0,17,2,False,1.0,0.0
j413898,2,delay_tolerant,16.0,0.0,8.0,0.5,0.0,17,2,False,1.0,0.0
j413898,2,delay_tolerant,1.0,0.0,4.0,0.5,0.0,9,2,False,1.0,0.0
j244695,2,delay_tolerant,19.0,0.0,9.5,0.5,0.0,17,2,True,1.0,0.05
j469462,2,delay_tolerant,1.0,0.0,4.0,0.5,0.0,17,2,True,1.0,0.05
j900479,2,delay_tolerant,2.0,0.0,4.0,0.5,0.0,17,2,True,1.0,0.05
j900479,2,delay_tolerant,1.0,0.0,4.0,0.5,0.0,17,2,False,1.0,0.0
j900479,2,delay_tolerant,30.0,0.0,15.0,0.5,0.0,17,2,False,1.0,0.0
j201956,2,delay_tolerant,20.0,0.0,10.0,0.5,0.0,17,2,False,1.0,0.0
j881450,2,delay_tolerant,1.0,0.0,4.0,0.5,0.0,3,2,True,1.0,0.05
j141894,2,delay_tolerant,30.0,0.0,15.0,0.5,0.0,17,2,False,1.0,0.0
j818705,2,delay_tolerant,30.0,0.0,15.0,0.5,0.0,17,2,True,1.0,0.05
j284517,2,delay_tolerant,21.0,0.0,10.5,0.5,0.0,17,2,True,1.0,0.05
j841323,2,delay_tolerant,1.0,0.0,4.0,0.5,0.0,17,2,False,1.0,0.0
j574923,2,delay_tolerant,30.0,0.0,15.0,0.5,0.0,17,2,True,1.0,0.05
j252143,2,delay_tolerant,7.0,0.0,4.0,0.5,0.0,17,2,True,1.0,0.05
j652139,2,delay_tolerant,20.0,0.0,10.0,0.5,0.0,17,2,False,1.0,0.0
j218869,2,delay_tolerant,4.0,0.0,4.0,0.5,0.0,17,2,True,1.0,0.05
j814664,2,delay_tolerant,1.0,0.0,4.0,0.5,0.0,17,2,False,1.0,0.0
j794131,2,delay_tolerant,22.0,0.0,11.0,0.5,0.0,17,2,False,1.0,0.0
j460693,2,delay_tolerant,15.0,0.0,7.5,0.5,0.0,17,2,False,1.0,0.0
j648275,2,delay_tolerant,30.0,0.0,15.0,0.5,0.0,17,2,True,1.0,0.05
j182454,2,delay_tolerant,11.0,0.0,5.5,0.5,0.0,17,2,False,1.0,0.0
j284517,2,delay_tolerant,5.0,0.0,4.0,0.5,0.0,17,2,False,1.0,0.0
j247065,2,delay_tolerant,14.0,0.0,7.0,0.5,0.0,17,2,False,1.0,0.0
j900479,2,delay_tolerant,20.0,0.0,10.0,0.5,0.0,17,2,True,1.0,0.05
j274990,2,delay_tolerant,10.0,0.0,5.0,0.5,0.0,17,2,True,1.0,0.05
j201956,2,delay_tolerant,1.0,0.0,4.0,0.5,0.0,17,2,True,1.0,0.05
j244695,2,delay_tolerant,17.0,0.0,8.5,0.5,0.0,3,2,False,1.0,0.0
j218869,2,delay_tolerant,1.0,0.0,4.0,0.5,0.0,17,2,False,1.0,0.0
j182454,2,delay_tolerant,30.0,0.0,15.0,0.5,0.0,17,2,False,1.0,0.0
j647340,2,delay_tolerant,4.0,0.0,4.0,0.5,0.0,9,2,True,1.0,0.05
j882569,2,delay_tolerant,13.0,0.0,6.5,0.5,0.0,17,2,False,1.0,0.0
j441614,2,delay_tolerant,30.0,0.0,15.0,0.5,0.0,17,2,True,1.0,0.05
j841524,2,delay_tolerant,5.0,0.0,4.0,0.5,0.0,17,2,True,1.0,0.05
j353138,2,delay_tolerant,30.0,0.0,15.0,0.5,0.0,17,2,False,1.0,0.0
j852554,2,delay_tolerant,1.0,0.0,4.0,0.5,0.0,3,2,True,1.0,0.05
j218869,2,delay_tolerant,2.0,0.0,4.0,0.5,0.0,17,2,False,1.0,0.0
j413898,2,delay_tolerant,1.0,0.0,4.0,0.5,0.0,17,2,False,1.0,0.0
j413898,2,delay_tolerant,2.0,0.0,4.0,0.5,0.0,17,2,True,1.0,0.05
j818705,2,delay_tolerant,14.0,0.0,7.0,0.5,0.0,17,2,True,1.0,0.05
j462027,2,delay_tolerant,29.0,0.0,14.5,0.5,0.0,17,2,True,1.0,0.05
j820660,2,delay_tolerant,15.0,0.0,7.5,0.5,0.0,17,2,False,1.0,0.0
j673234,2,delay_tolerant,2.0,0.0,4.0,0.5,0.0,9,2,True,1.0,0.05
j615445,2,delay_tolerant,9.0,0.0,4.5,0.5,0.0,17,2,False,1.0,0.0
j652139,2,delay_tolerant,9.0,0.0,4.5,0.5,0.0,3,2,True,1.0,0.05
j881450,2,delay_tolerant,8.0,0.0,4.0,0.5,0.0,9,2,False,1.0,0.0
j612054,2,delay_tolerant,1.0,0.0,4.0,0.5,0.0,3,2,True,1.0,0.05
j353138,2,delay_tolerant,30.0,0.0,15.0,0.5,0.0,17,2,False,1.0,0.0
j353138,2,delay_tolerant,13.0,0.0,6.5,0.5,0.0,3,2,False,1.0,0.0
j353138,2,delay_tolerant,11.0,0.0,5.5,0.5,0.0,9,2,True,1.0,0.05
j186971,2,delay_tolerant,9.0,0.0,4.5,0.5,0.0,17,2,True,1.0,0.05
j6767,2,delay_tolerant,15.0,0.0,7.5,0.5,0.0,17,2,False,1.0,0.0
j252143,2,delay_tolerant,10.0,0.0,5.0,0.5,0.0,9,2,False,1.0,0.0
j322047,2,delay_tolerant,15.0,0.0,7.5,0.5,0.0,17,2,False,1.0,0.0
j644866,2,delay_tolerant,1.0,0.0,4.0,0.5,0.0,12,2,False,1.0,0.0
j186971,2,delay_tolerant,14.0,0.0,7.0,0.5,0.0,17,2,False,1.0,0.0
j902219,2,delay_tolerant,30.0,0.0,15.0,0.5,0.0,19,2,True,1.0,0.05
j656759,2,delay_tolerant,2.0,0.0,4.0,0.5,0.0,12,2,False,1.0,0.0
