task_id,arrival_step,scheduled_start_step,execution_time_steps,end_step,arrival_time,deadline,task_type,cpu_demand,memory_demand,bandwidth_demand,priority,datacenter_id,server_room_id,rack_id,server_id,global_server_id,waiting_time_steps,deadline_violation,sample_marker
j769072,33.0,221.0,15.0,236.0,7,23,delay_tolerant,6.0,4.0,0.5,2,2,5,5,6,2556,188.0,False,0.48960809
j150411,33.0,36.0,4.0,40.0,7,9,delay_tolerant,20.0,10.0,0.5,2,3,5,6,7,3567,3.0,False,0.87670504
j150411,33.0,221.0,27.0,248.0,7,23,delay_tolerant,30.0,15.0,0.5,2,0,6,8,5,685,188.0,False,0.40249826
j4668,33.0,221.0,15.0,236.0,7,23,delay_tolerant,15.0,7.5,0.5,2,1,6,9,7,1697,188.0,False,0.50842851
j775184,33.0,221.0,11.0,232.0,7,23,delay_tolerant,6.0,4.0,0.5,2,2,6,1,3,2613,188.0,False,0.13013705
j371321,33.0,221.0,15.0,236.0,7,23,delay_tolerant,12.0,6.0,0.5,2,3,6,4,1,3641,188.0,False,0.49030659
j371321,33.0,221.0,15.0,236.0,7,23,delay_tolerant,15.0,7.5,0.5,2,0,7,1,2,712,188.0,False,0.11473085
j470661,33.0,221.0,15.0,236.0,7,23,delay_tolerant,15.0,7.5,0.5,2,1,7,9,2,1792,188.0,False,0.58312987
j795805,33.0,221.0,15.0,236.0,7,23,delay_tolerant,6.0,4.0,0.5,2,2,7,8,8,2788,188.0,False,0.42739376
j210271,33.0,221.0,21.0,242.0,7,23,delay_tolerant,17.0,8.5,0.5,2,3,7,1,0,3710,188.0,False,0.783371
j556274,33.0,221.0,24.0,245.0,7,23,delay_tolerant,30.0,15.0,0.5,2,0,8,4,2,842,188.0,False,0.41847698
j634318,33.0,221.0,15.0,236.0,7,23,delay_tolerant,15.0,7.5,0.5,2,1,8,3,8,1838,188.0,False,0.63059542
j556274,33.0,221.0,9.0,230.0,7,23,delay_tolerant,16.0,8.0,0.5,2,2,8,5,2,2852,188.0,False,0.05899237
j231051,33.0,36.0,2.0,38.0,7,9,delay_tolerant,16.0,8.0,0.5,2,3,8,4,7,3847,3.0,False,0.71001846
j53154,33.0,221.0,18.0,239.0,7,23,delay_tolerant,23.0,11.5,0.5,2,0,9,9,6,996,188.0,False,0.95743378
j258600,33.0,221.0,24.0,245.0,7,23,delay_tolerant,30.0,15.0,0.5,2,1,9,5,5,1955,188.0,False,0.44777873
j479493,33.0,221.0,13.0,234.0,7,23,delay_tolerant,4.0,4.0,0.5,2,2,9,4,5,2945,188.0,False,0.00984906
j392253,33.0,36.0,3.0,39.0,7,9,delay_tolerant,16.0,8.0,0.5,2,3,9,0,8,3908,3.0,False,0.60364666
j392253,33.0,221.0,24.0,245.0,7,23,delay_tolerant,30.0,15.0,0.5,2,0,0,5,5,55,188.0,False,0.14517727
j787607,33.0,221.0,15.0,236.0,7,23,delay_tolerant,13.0,6.5,0.5,2,1,0,4,8,1048,188.0,False,0.46796847
j783055,33.0,221.0,9.0,230.0,7,23,delay_tolerant,1.0,4.0,0.5,2,2,0,8,5,2085,188.0,False,0.03245565
j161079,33.0,221.0,24.0,245.0,7,23,delay_tolerant,30.0,15.0,0.5,2,3,0,9,8,3098,188.0,False,0.44281164
j578851,33.0,221.0,15.0,236.0,7,23,delay_tolerant,15.0,7.5,0.5,2,0,1,0,6,106,188.0,False,0.87448586
j368193,33.0,221.0,19.0,240.0,7,23,delay_tolerant,11.0,5.5,0.5,2,1,1,9,0,1190,188.0,False,0.13538676
j841911,33.0,221.0,24.0,245.0,7,23,delay_tolerant,30.0,15.0,0.5,2,2,1,4,3,2143,188.0,False,0.49832572
j258600,33.0,221.0,25.0,246.0,7,23,delay_tolerant,30.0,15.0,0.5,2,3,1,9,8,3198,188.0,False,0.25387207
j841911,33.0,221.0,13.0,234.0,7,23,delay_tolerant,21.0,10.5,0.5,2,0,2,7,8,278,188.0,False,0.26103064
j809768,33.0,221.0,15.0,236.0,7,23,delay_tolerant,10.0,5.0,0.5,2,1,2,8,8,1288,188.0,False,0.64330309
j210271,33.0,221.0,21.0,242.0,7,23,delay_tolerant,1.0,4.0,0.5,2,2,2,9,9,2299,188.0,False,0.74827722
j588581,33.0,221.0,20.0,241.0,7,23,delay_tolerant,6.0,4.0,0.5,2,3,2,9,4,3294,188.0,False,0.87328536
j881679,33.0,221.0,15.0,236.0,7,23,delay_tolerant,15.0,7.5,0.5,2,0,3,9,8,398,188.0,False,0.2782462
j231232,33.0,221.0,25.0,246.0,7,23,delay_tolerant,30.0,15.0,0.5,2,1,3,4,4,1344,188.0,False,0.07077624
j864318,33.0,221.0,25.0,246.0,7,23,delay_tolerant,14.0,7.0,0.5,2,2,3,0,6,2306,188.0,False,0.44228219
j244379,33.0,221.0,17.0,238.0,7,23,delay_tolerant,15.0,7.5,0.5,2,3,3,0,2,3302,188.0,False,0.58459127
j556274,33.0,221.0,25.0,246.0,7,23,delay_tolerant,30.0,15.0,0.5,2,0,4,6,9,469,188.0,False,0.73958059
j726996,33.0,36.0,4.0,40.0,7,9,delay_tolerant,1.0,4.0,0.5,2,1,4,0,9,1409,3.0,False,0.75607169
j70215,33.0,221.0,25.0,246.0,7,23,delay_tolerant,30.0,15.0,0.5,2,2,4,5,9,2459,188.0,False,0.86361722
j797762,33.0,221.0,15.0,236.0,7,23,delay_tolerant,5.0,4.0,0.5,2,3,4,4,0,3440,188.0,False,0.03116426
j388584,33.0,221.0,25.0,246.0,7,23,delay_tolerant,30.0,15.0,0.5,2,0,5,5,2,552,188.0,False,0.98099806
j475852,33.0,221.0,25.0,246.0,7,23,delay_tolerant,30.0,15.0,0.5,2,1,5,1,9,1519,188.0,False,0.96681567
j254644,33.0,221.0,8.0,229.0,7,23,delay_tolerant,8.0,4.0,0.5,2,2,5,8,9,2589,188.0,False,0.03554706
j400671,33.0,221.0,11.0,232.0,7,23,delay_tolerant,9.0,4.5,0.5,2,3,5,9,0,3590,188.0,False,0.31329553
j479822,33.0,36.0,4.0,40.0,7,9,delay_tolerant,11.0,5.5,0.5,2,0,6,2,0,620,3.0,False,0.76554262
j807179,33.0,221.0,15.0,236.0,7,23,delay_tolerant,15.0,7.5,0.5,2,1,6,7,7,1677,188.0,False,0.47851038
j841911,33.0,221.0,28.0,249.0,7,23,delay_tolerant,30.0,15.0,0.5,2,2,6,7,3,2673,188.0,False,0.00464173
j195678,33.0,221.0,15.0,236.0,7,23,delay_tolerant,15.0,7.5,0.5,2,3,6,0,8,3608,188.0,False,0.35471579
j642548,33.0,221.0,15.0,236.0,7,23,delay_tolerant,12.0,6.0,0.5,2,0,7,8,1,781,188.0,False,0.57893894
j726996,33.0,221.0,15.0,236.0,7,23,delay_tolerant,7.0,4.0,0.5,2,1,7,5,3,1753,188.0,False,0.87958012
j268414,33.0,221.0,15.0,236.0,7,23,delay_tolerant,8.0,4.0,0.5,2,2,7,0,2,2702,188.0,False,0.82925152
j268414,33.0,221.0,14.0,235.0,7,23,delay_tolerant,11.0,5.5,0.5,2,3,7,9,3,3793,188.0,False,0.94631941
j774812,33.0,221.0,25.0,246.0,7,23,delay_tolerant,1.0,4.0,0.5,2,0,8,3,3,833,188.0,False,0.46792819
j875010,33.0,221.0,15.0,236.0,7,23,delay_tolerant,15.0,7.5,0.5,2,1,8,6,7,1867,188.0,False,0.79827381
j857943,33.0,221.0,12.0,233.0,7,23,delay_tolerant,12.0,6.0,0.5,2,2,8,7,0,2870,188.0,False,0.10073559
j160841,33.0,192.0,6.0,198.0,7,23,delay_tolerant,10.0,5.0,0.5,2,3,8,5,2,3852,159.0,False,0.51845787
j160841,33.0,221.0,20.0,241.0,7,23,delay_tolerant,9.0,4.5,0.5,2,0,9,9,7,997,188.0,False,0.91658076
j778268,33.0,221.0,15.0,236.0,7,23,delay_tolerant,15.0,7.5,0.5,2,1,9,9,2,1992,188.0,False,0.83884761
j479493,33.0,221.0,10.0,231.0,7,23,delay_tolerant,2.0,4.0,0.5,2,2,9,5,3,2953,188.0,False,0.65560985
j797743,33.0,221.0,20.0,241.0,7,23,delay_tolerant,10.0,5.0,0.5,2,3,9,8,4,3984,188.0,False,0.14920332
j231051,33.0,221.0,29.0,250.0,7,23,delay_tolerant,30.0,15.0,0.5,2,0,0,1,2,12,188.0,False,0.18208126
j588581,33.0,221.0,18.0,239.0,7,23,delay_tolerant,5.0,4.0,0.5,2,1,0,7,9,1079,188.0,False,0.67865228
j787607,33.0,221.0,12.0,233.0,7,23,delay_tolerant,7.0,4.0,0.5,2,2,0,1,3,2013,188.0,False,0.32556782
j277580,33.0,36.0,3.0,39.0,7,9,delay_tolerant,1.0,4.0,0.5,2,3,0,2,5,3025,3.0,False,0.32944795
j863851,33.0,221.0,11.0,232.0,7,23,delay_tolerant,1.0,4.0,0.5,2,0,1,3,3,133,188.0,False,0.84762279
j60994,33.0,221.0,12.0,233.0,7,23,delay_tolerant,7.0,4.0,0.5,2,1,1,2,5,1125,188.0,False,0.02046713
j723262,33.0,221.0,15.0,236.0,7,23,delay_tolerant,10.0,5.0,0.5,2,2,1,8,8,2188,188.0,False,0.39251787
j414981,33.0,221.0,8.0,229.0,7,23,delay_tolerant,8.0,4.0,0.5,2,3,1,8,4,3184,188.0,False,0.23822049
j280302,33.0,221.0,15.0,236.0,7,23,delay_tolerant,15.0,7.5,0.5,2,0,2,0,4,204,188.0,False,0.02710028
j914722,33.0,192.0,7.0,199.0,7,23,delay_tolerant,1.0,4.0,0.5,2,1,2,1,6,1216,159.0,False,0.21657313
j135010,33.0,36.0,2.0,38.0,7,9,delay_tolerant,2.0,4.0,0.5,2,2,2,2,7,2227,3.0,False,0.18424749
j308188,33.0,221.0,11.0,232.0,7,23,delay_tolerant,5.0,4.0,0.5,2,3,2,4,2,3242,188.0,False,0.50447424
j499721,33.0,221.0,17.0,238.0,7,23,delay_tolerant,17.0,8.5,0.5,2,0,3,2,1,321,188.0,False,0.43519173
j639916,33.0,221.0,15.0,236.0,7,23,delay_tolerant,15.0,7.5,0.5,2,1,3,2,1,1321,188.0,False,0.47169953
j250233,33.0,221.0,15.0,236.0,7,23,delay_tolerant,15.0,7.5,0.5,2,2,3,1,5,2315,188.0,False,0.87791129
j231051,33.0,192.0,6.0,198.0,7,23,delay_tolerant,1.0,4.0,0.5,2,3,3,4,4,3344,159.0,False,0.49442837
j479822,33.0,36.0,1.0,37.0,7,8,delay_tolerant,12.0,6.0,0.5,2,0,4,4,8,448,3.0,False,0.6390047
j871727,33.0,221.0,16.0,237.0,7,23,delay_tolerant,1.0,4.0,0.5,2,1,4,5,0,1450,188.0,False,0.64748328
j837400,33.0,221.0,15.0,236.0,7,23,delay_tolerant,15.0,7.5,0.5,2,2,4,2,4,2424,188.0,False,0.5168744
j61376,33.0,221.0,27.0,248.0,7,23,delay_tolerant,30.0,15.0,0.5,2,3,4,6,1,3461,188.0,False,0.30477428
j258600,33.0,221.0,14.0,235.0,7,23,delay_tolerant,15.0,7.5,0.5,2,0,5,0,1,501,188.0,False,0.9031586
j91267,33.0,221.0,27.0,248.0,7,23,delay_tolerant,30.0,15.0,0.5,2,1,5,6,8,1568,188.0,False,0.43817552
j864318,33.0,221.0,27.0,248.0,7,23,delay_tolerant,1.0,4.0,0.5,2,2,5,1,0,2510,188.0,False,0.57112798
j231406,33.0,221.0,15.0,236.0,7,23,delay_tolerant,12.0,6.0,0.5,2,3,5,7,1,3571,188.0,False,0.55914432
j866327,33.0,221.0,13.0,234.0,7,23,delay_tolerant,4.0,4.0,0.5,2,0,6,3,7,637,188.0,False,0.82763804
j356765,33.0,221.0,13.0,234.0,7,23,delay_tolerant,13.0,6.5,0.5,2,1,6,7,9,1679,188.0,False,0.53462083
j231051,33.0,221.0,16.0,237.0,7,23,delay_tolerant,4.0,4.0,0.5,2,2,6,7,3,2673,188.0,False,0.45690288
j231051,33.0,221.0,9.0,230.0,7,23,delay_tolerant,10.0,5.0,0.5,2,3,6,0,9,3609,188.0,False,0.46006102
j806470,33.0,221.0,28.0,249.0,7,23,delay_tolerant,30.0,15.0,0.5,2,0,7,5,1,751,188.0,False,0.77994859
j356765,33.0,221.0,15.0,236.0,7,23,delay_tolerant,12.0,6.0,0.5,2,1,7,4,6,1746,188.0,False,0.32997511
j854452,33.0,221.0,11.0,232.0,7,23,delay_tolerant,5.0,4.0,0.5,2,2,7,0,7,2707,188.0,False,0.93485114
j764998,33.0,36.0,2.0,38.0,7,9,delay_tolerant,11.0,5.5,0.5,2,3,7,3,7,3737,3.0,False,0.84660396
j195678,33.0,221.0,13.0,234.0,7,23,delay_tolerant,6.0,4.0,0.5,2,0,8,2,0,820,188.0,False,0.1383476
j348601,33.0,221.0,15.0,236.0,7,23,delay_tolerant,15.0,7.5,0.5,2,1,8,4,0,1840,188.0,False,0.31723902
j808980,33.0,221.0,28.0,249.0,7,23,delay_tolerant,30.0,15.0,0.5,2,2,8,3,2,2832,188.0,False,0.90561987
j260355,33.0,221.0,20.0,241.0,7,23,delay_tolerant,19.0,9.5,0.5,2,3,8,4,0,3840,188.0,False,0.27837135
j260355,33.0,221.0,17.0,238.0,7,23,delay_tolerant,12.0,6.0,0.5,2,0,9,4,4,944,188.0,False,0.31765826
j294189,33.0,192.0,6.0,198.0,7,23,delay_tolerant,1.0,4.0,0.5,2,1,9,0,1,1901,159.0,False,0.21745599
j750683,33.0,221.0,15.0,236.0,7,23,delay_tolerant,8.0,4.0,0.5,2,2,9,2,1,2921,188.0,False,0.05439405
j622945,33.0,221.0,12.0,233.0,7,23,delay_tolerant,7.0,4.0,0.5,2,3,9,7,8,3978,188.0,False,0.47845613
j181566,33.0,221.0,28.0,249.0,7,23,delay_tolerant,30.0,15.0,0.5,2,0,0,5,6,56,188.0,False,0.75485302
j844533,33.0,221.0,15.0,236.0,7,23,delay_tolerant,7.0,4.0,0.5,2,1,0,3,4,1034,188.0,False,0.65999741
j161079,33.0,221.0,28.0,249.0,7,23,delay_tolerant,30.0,15.0,0.5,2,2,0,3,6,2036,188.0,False,0.02762497
j525731,33.0,221.0,15.0,236.0,7,23,delay_tolerant,15.0,7.5,0.5,2,3,0,1,4,3014,188.0,False,0.52338291
j283859,33.0,221.0,10.0,231.0,7,23,delay_tolerant,1.0,4.0,0.5,2,0,1,5,5,155,188.0,False,0.33028914
j4668,33.0,36.0,1.0,37.0,7,8,delay_tolerant,1.0,4.0,0.5,2,1,1,0,1,1101,3.0,False,0.64178869
j180552,33.0,221.0,15.0,236.0,7,23,delay_tolerant,15.0,7.5,0.5,2,2,1,2,9,2129,188.0,False,0.40515982
j215568,33.0,221.0,15.0,236.0,7,23,delay_tolerant,13.0,6.5,0.5,2,3,1,0,4,3104,188.0,False,0.98053009
j777957,33.0,221.0,15.0,236.0,7,23,delay_tolerant,7.0,4.0,0.5,2,0,2,3,1,231,188.0,False,0.82845017
j451008,33.0,221.0,13.0,234.0,7,23,delay_tolerant,10.0,5.0,0.5,2,1,2,2,8,1228,188.0,False,0.70037091
j321934,33.0,221.0,15.0,236.0,7,23,delay_tolerant,11.0,5.5,0.5,2,2,2,6,8,2268,188.0,False,0.51566706
j840198,33.0,36.0,2.0,38.0,7,9,delay_tolerant,1.0,4.0,0.5,2,3,2,6,6,3266,3.0,False,0.59111288
j386892,33.0,221.0,8.0,229.0,7,23,delay_tolerant,4.0,4.0,0.5,2,0,3,7,7,377,188.0,False,0.44213554
j279153,33.0,221.0,15.0,236.0,7,23,delay_tolerant,9.0,4.5,0.5,2,1,3,5,6,1356,188.0,False,0.79465717
j777957,33.0,221.0,15.0,236.0,7,23,delay_tolerant,15.0,7.5,0.5,2,2,3,4,6,2346,188.0,False,0.90823414
j642548,33.0,221.0,15.0,236.0,7,23,delay_tolerant,15.0,7.5,0.5,2,3,3,9,8,3398,188.0,False,0.99909511
j826719,33.0,221.0,15.0,236.0,7,23,delay_tolerant,6.0,4.0,0.5,2,0,4,3,6,436,188.0,False,0.5988303
j479493,33.0,36.0,4.0,40.0,7,9,delay_tolerant,1.0,4.0,0.5,2,1,4,3,3,1433,3.0,False,0.68188543
j824176,33.0,221.0,15.0,236.0,7,23,delay_tolerant,15.0,7.5,0.5,2,2,4,2,0,2420,188.0,False,0.39986251
j775184,33.0,221.0,15.0,236.0,7,23,delay_tolerant,15.0,7.5,0.5,2,3,4,9,4,3494,188.0,False,0.0084732
j826719,33.0,221.0,15.0,236.0,7,23,delay_tolerant,11.0,5.5,0.5,2,0,5,8,1,581,188.0,False,0.70323677
j857943,33.0,36.0,2.0,38.0,7,9,delay_tolerant,1.0,4.0,0.5,2,1,5,6,8,1568,3.0,False,0.93403544
j844533,33.0,221.0,15.0,236.0,7,23,delay_tolerant,15.0,7.5,0.5,2,2,5,5,3,2553,188.0,False,0.85962455
j857943,33.0,221.0,15.0,236.0,7,23,delay_tolerant,11.0,5.5,0.5,2,3,5,1,9,3519,188.0,False,0.87862077
j204843,33.0,221.0,30.0,251.0,7,23,delay_tolerant,30.0,15.0,0.5,2,0,6,9,9,699,188.0,False,0.40212595
j784905,33.0,221.0,15.0,236.0,7,23,delay_tolerant,10.0,5.0,0.5,2,1,6,0,8,1608,188.0,False,0.71355153
j627587,33.0,192.0,7.0,199.0,7,23,delay_tolerant,7.0,4.0,0.5,2,2,6,7,0,2670,159.0,False,0.63842998
j717630,33.0,221.0,15.0,236.0,7,23,delay_tolerant,13.0,6.5,0.5,2,3,6,1,4,3614,188.0,False,0.54093481
j270706,33.0,221.0,15.0,236.0,7,23,delay_tolerant,15.0,7.5,0.5,2,0,7,6,1,761,188.0,False,0.15161982
j692958,33.0,221.0,13.0,234.0,7,23,delay_tolerant,13.0,6.5,0.5,2,1,7,8,7,1787,188.0,False,0.57544206
j854452,33.0,221.0,11.0,232.0,7,23,delay_tolerant,1.0,4.0,0.5,2,2,7,0,2,2702,188.0,False,0.29859092
j672123,33.0,221.0,15.0,236.0,7,23,delay_tolerant,15.0,7.5,0.5,2,3,7,7,3,3773,188.0,False,0.70358917
j794805,33.0,221.0,15.0,236.0,7,23,delay_tolerant,14.0,7.0,0.5,2,0,8,9,2,892,188.0,False,0.94485243
j368193,33.0,221.0,10.0,231.0,7,23,delay_tolerant,7.0,4.0,0.5,2,1,8,4,6,1846,188.0,False,0.7276578
j617507,33.0,221.0,15.0,236.0,7,23,delay_tolerant,15.0,7.5,0.5,2,2,8,7,8,2878,188.0,False,0.25952891
j217707,33.0,164.0,5.0,169.0,7,23,delay_tolerant,1.0,4.0,0.5,2,3,8,3,1,3831,131.0,False,0.46524784
j231051,33.0,221.0,21.0,242.0,7,23,delay_tolerant,12.0,6.0,0.5,2,0,9,4,6,946,188.0,False,0.56486572
j728036,33.0,221.0,15.0,236.0,7,23,delay_tolerant,15.0,7.5,0.5,2,1,9,4,2,1942,188.0,False,0.72615283
j423486,33.0,221.0,15.0,236.0,7,23,delay_tolerant,14.0,7.0,0.5,2,2,9,5,0,2950,188.0,False,0.14784751
j636800,33.0,36.0,4.0,40.0,7,9,delay_tolerant,1.0,4.0,0.5,2,3,9,8,8,3988,3.0,False,0.52559252
j863851,33.0,221.0,15.0,236.0,7,23,delay_tolerant,10.0,5.0,0.5,2,0,0,2,3,23,188.0,False,0.86013649
j668718,33.0,221.0,15.0,236.0,7,23,delay_tolerant,12.0,6.0,0.5,2,1,0,2,4,1024,188.0,False,0.02758805
j61837,33.0,221.0,15.0,236.0,7,23,delay_tolerant,15.0,7.5,0.5,2,2,0,3,9,2039,188.0,False,0.72758037
j123308,33.0,221.0,15.0,236.0,7,23,delay_tolerant,15.0,7.5,0.5,2,3,0,6,9,3069,188.0,False,0.8804365
j571782,33.0,221.0,15.0,236.0,7,23,delay_tolerant,15.0,7.5,0.5,2,0,1,6,4,164,188.0,False,0.79576371
j668718,33.0,221.0,15.0,236.0,7,23,delay_tolerant,15.0,7.5,0.5,2,1,1,7,7,1177,188.0,False,0.93183912
j668718,33.0,221.0,15.0,236.0,7,23,delay_tolerant,15.0,7.5,0.5,2,2,1,3,2,2132,188.0,False,0.78271049
j550404,33.0,221.0,13.0,234.0,7,23,delay_tolerant,9.0,4.5,0.5,2,3,1,3,7,3137,188.0,False,0.51802317
j297925,33.0,221.0,14.0,235.0,7,23,delay_tolerant,5.0,4.0,0.5,2,0,2,2,4,224,188.0,False,0.47693429
j907337,33.0,36.0,4.0,40.0,7,9,delay_tolerant,1.0,4.0,0.5,2,1,2,9,2,1292,3.0,False,0.03183968
j563583,33.0,221.0,15.0,236.0,7,23,delay_tolerant,1.0,4.0,0.5,2,2,2,9,2,2292,188.0,False,0.01859937
j473525,33.0,221.0,15.0,236.0,7,23,delay_tolerant,15.0,7.5,0.5,2,3,2,1,3,3213,188.0,False,0.63946889
j809768,33.0,36.0,3.0,39.0,7,9,delay_tolerant,2.0,4.0,0.5,2,0,3,3,2,332,3.0,False,0.27540251
j231051,33.0,221.0,19.0,240.0,7,23,delay_tolerant,9.0,4.5,0.5,2,1,3,4,0,1340,188.0,False,0.30709536
j195678,33.0,36.0,3.0,39.0,7,9,delay_tolerant,1.0,4.0,0.5,2,2,3,6,1,2361,3.0,False,0.80706566
j713002,33.0,221.0,8.0,229.0,7,23,delay_tolerant,1.0,4.0,0.5,2,3,3,8,6,3386,188.0,False,0.11127139
j269904,33.0,221.0,8.0,229.0,7,23,delay_tolerant,5.0,4.0,0.5,2,0,4,9,4,494,188.0,False,0.28383463
j809768,33.0,221.0,15.0,236.0,7,23,delay_tolerant,15.0,7.5,0.5,2,1,4,6,0,1460,188.0,False,0.68503857
j393230,33.0,221.0,12.0,233.0,7,23,delay_tolerant,11.0,5.5,0.5,2,2,4,5,6,2456,188.0,False,0.03056623
j257542,33.0,221.0,30.0,251.0,7,23,delay_tolerant,30.0,15.0,0.5,2,3,4,9,2,3492,188.0,False,0.51978922
j394307,33.0,221.0,15.0,236.0,7,23,delay_tolerant,11.0,5.5,0.5,2,0,5,7,4,574,188.0,False,0.08546092
j257542,33.0,36.0,1.0,37.0,7,8,delay_tolerant,10.0,5.0,0.5,2,1,5,5,0,1550,3.0,False,0.76165678
j376755,33.0,36.0,4.0,40.0,7,9,delay_tolerant,2.0,4.0,0.5,2,2,5,5,6,2556,3.0,False,0.63458245
j843894,33.0,221.0,11.0,232.0,7,23,delay_tolerant,6.0,4.0,0.5,2,3,5,9,5,3595,188.0,False,0.60855195
j846286,33.0,221.0,15.0,236.0,7,23,delay_tolerant,15.0,7.5,0.5,2,0,6,8,2,682,188.0,False,0.22128506
j578851,33.0,221.0,12.0,233.0,7,23,delay_tolerant,9.0,4.5,0.5,2,1,6,6,1,1661,188.0,False,0.7246987
j859006,33.0,221.0,15.0,236.0,7,23,delay_tolerant,12.0,6.0,0.5,2,2,6,6,9,2669,188.0,False,0.30167915
j901843,33.0,221.0,15.0,236.0,7,23,delay_tolerant,15.0,7.5,0.5,2,3,6,1,3,3613,188.0,False,0.57081479
j181566,33.0,221.0,30.0,251.0,7,23,delay_tolerant,30.0,15.0,0.5,2,0,7,4,3,743,188.0,False,0.09202975
j622045,33.0,221.0,15.0,236.0,7,23,delay_tolerant,15.0,7.5,0.5,2,1,7,8,1,1781,188.0,False,0.09608652
j396508,33.0,36.0,4.0,40.0,7,9,delay_tolerant,4.0,4.0,0.5,2,2,7,2,5,2725,3.0,False,0.19399023
j53154,33.0,221.0,30.0,251.0,7,23,delay_tolerant,30.0,15.0,0.5,2,3,7,8,0,3780,188.0,False,0.21600506
j268414,33.0,221.0,9.0,230.0,7,23,delay_tolerant,1.0,4.0,0.5,2,0,8,2,5,825,188.0,False,0.12643242
j867952,33.0,221.0,30.0,251.0,7,23,delay_tolerant,30.0,15.0,0.5,2,1,8,6,2,1862,188.0,False,0.11824845
j315697,33.0,221.0,10.0,231.0,7,23,delay_tolerant,1.0,4.0,0.5,2,2,8,1,9,2819,188.0,False,0.879031
j717630,33.0,221.0,15.0,236.0,7,23,delay_tolerant,13.0,6.5,0.5,2,3,8,7,4,3874,188.0,False,0.5546334
j459510,33.0,221.0,15.0,236.0,7,23,delay_tolerant,15.0,7.5,0.5,2,0,9,7,6,976,188.0,False,0.62217703
j672383,33.0,164.0,5.0,169.0,7,23,delay_tolerant,3.0,4.0,0.5,2,1,9,0,4,1904,131.0,False,0.28782176
j857894,33.0,221.0,11.0,232.0,7,23,delay_tolerant,6.0,4.0,0.5,2,2,9,4,0,2940,188.0,False,0.05548737
j726996,33.0,221.0,15.0,236.0,7,23,delay_tolerant,11.0,5.5,0.5,2,3,9,4,2,3942,188.0,False,0.96827373
j685796,33.0,221.0,9.0,230.0,7,23,delay_tolerant,9.0,4.5,0.5,2,0,0,4,1,41,188.0,False,0.05402814
j830942,33.0,221.0,15.0,236.0,7,23,delay_tolerant,15.0,7.5,0.5,2,1,0,4,2,1042,188.0,False,0.82262654
j470661,33.0,221.0,15.0,236.0,7,23,delay_tolerant,12.0,6.0,0.5,2,2,0,6,5,2065,188.0,False,0.66508643
j598669,33.0,221.0,15.0,236.0,7,23,delay_tolerant,5.0,4.0,0.5,2,3,0,6,2,3062,188.0,False,0.40752101
j900953,33.0,221.0,15.0,236.0,7,23,delay_tolerant,7.0,4.0,0.5,2,0,1,6,1,161,188.0,False,0.7465973
j608596,33.0,221.0,13.0,234.0,7,23,delay_tolerant,10.0,5.0,0.5,2,1,1,6,0,1160,188.0,False,0.76473238
j269904,33.0,221.0,15.0,236.0,7,23,delay_tolerant,15.0,7.5,0.5,2,2,1,4,6,2146,188.0,False,0.87829176
j617507,33.0,221.0,15.0,236.0,7,23,delay_tolerant,10.0,5.0,0.5,2,3,1,4,3,3143,188.0,False,0.54492531
j396717,33.0,221.0,15.0,236.0,7,23,delay_tolerant,15.0,7.5,0.5,2,0,2,0,0,200,188.0,False,0.21370721
j795805,33.0,221.0,11.0,232.0,7,23,delay_tolerant,1.0,4.0,0.5,2,1,2,7,2,1272,188.0,False,0.57257878
j875010,33.0,221.0,10.0,231.0,7,23,delay_tolerant,1.0,4.0,0.5,2,2,2,4,7,2247,188.0,False,0.09931509
j581096,33.0,221.0,15.0,236.0,7,23,delay_tolerant,15.0,7.5,0.5,2,3,2,6,6,3266,188.0,False,0.37622899
j863851,33.0,221.0,8.0,229.0,7,23,delay_tolerant,1.0,4.0,0.5,2,0,3,0,5,305,188.0,False,0.61036654
j696561,33.0,221.0,15.0,236.0,7,23,delay_tolerant,15.0,7.5,0.5,2,1,3,3,1,1331,188.0,False,0.25188712
j797762,33.0,221.0,15.0,236.0,7,23,delay_tolerant,15.0,7.5,0.5,2,2,3,3,9,2339,188.0,False,0.86508275
j55513,33.0,221.0,15.0,236.0,7,23,delay_tolerant,15.0,7.5,0.5,2,3,3,7,8,3378,188.0,False,0.97605185
j669578,33.0,221.0,15.0,236.0,7,23,delay_tolerant,12.0,6.0,0.5,2,0,4,3,7,437,188.0,False,0.07591007
j343190,33.0,36.0,2.0,38.0,7,9,delay_tolerant,2.0,4.0,0.5,2,1,4,4,7,1447,3.0,False,0.20589268
j717630,33.0,36.0,4.0,40.0,7,9,delay_tolerant,1.0,4.0,0.5,2,2,4,6,6,2466,3.0,False,0.4730116
j667242,33.0,221.0,15.0,236.0,7,23,delay_tolerant,14.0,7.0,0.5,2,3,4,9,3,3493,188.0,False,0.03794143
j310161,33.0,221.0,11.0,232.0,7,23,delay_tolerant,1.0,4.0,0.5,2,0,5,7,7,577,188.0,False,0.09292743
j874291,33.0,192.0,6.0,198.0,7,23,delay_tolerant,4.0,4.0,0.5,2,1,5,7,2,1572,159.0,False,0.90064012
j432431,33.0,221.0,15.0,236.0,7,23,delay_tolerant,15.0,7.5,0.5,2,2,5,4,2,2542,188.0,False,0.04552984
